datetime,temperature_2m,relative_humidity_2m,apparent_temperature,precipitation,surface_pressure,cloud_cover,wind_speed_10m,wind_direction_10m,city,hour,day,month,year
2026-04-19 14:00:00,19.9,21,18.8,0.0,969.8,0,3.7,151,Rahovec,14,19,4,2026
2026-04-19 15:00:00,21.0,18,19.1,0.0,969.1,1,4.4,125,Rahovec,15,19,4,2026
2026-04-19 16:00:00,21.4,16,18.4,0.0,968.1,0,5.2,124,Rahovec,16,19,4,2026
2026-04-19 17:00:00,21.5,16,17.8,0.0,967.5,1,6.1,137,Rahovec,17,19,4,2026
2026-04-19 18:00:00,21.0,20,17.1,0.0,967.0,0,8.8,160,Rahovec,18,19,4,2026
2026-04-19 19:00:00,18.0,28,14.7,0.0,967.0,16,7.5,200,Rahovec,19,19,4,2026
2026-04-19 20:00:00,16.9,26,12.1,0.0,967.3,95,15.5,225,Rahovec,20,19,4,2026
2026-04-19 21:00:00,16.2,26,11.5,0.0,968.0,90,14.2,220,Rahovec,21,19,4,2026
2026-04-19 22:00:00,15.4,27,11.0,0.0,968.1,12,12.3,207,Rahovec,22,19,4,2026
2026-04-19 23:00:00,14.4,30,10.3,0.0,967.9,11,11.1,196,Rahovec,23,19,4,2026
2026-04-20 00:00:00,12.9,36,9.1,0.0,967.8,55,9.3,193,Rahovec,0,20,4,2026
2026-04-20 01:00:00,11.9,39,8.4,0.0,967.8,70,8.2,194,Rahovec,1,20,4,2026
2026-04-20 02:00:00,10.4,46,7.1,0.0,967.5,6,6.9,211,Rahovec,2,20,4,2026
2026-04-20 03:00:00,9.1,52,6.2,0.0,967.1,30,5.1,190,Rahovec,3,20,4,2026
2026-04-20 04:00:00,8.4,58,5.8,0.0,967.0,4,3.9,167,Rahovec,4,20,4,2026
2026-04-20 05:00:00,7.9,59,5.4,0.0,966.7,44,3.2,142,Rahovec,5,20,4,2026
2026-04-20 06:00:00,7.8,60,5.5,0.0,966.8,74,1.9,112,Rahovec,6,20,4,2026
2026-04-20 07:00:00,9.6,53,7.3,0.0,967.1,6,2.2,90,Rahovec,7,20,4,2026
2026-04-20 08:00:00,12.1,52,10.3,0.0,967.8,84,1.3,172,Rahovec,8,20,4,2026
2026-04-20 09:00:00,15.4,50,13.3,0.0,967.9,99,5.7,215,Rahovec,9,20,4,2026
2026-04-20 10:00:00,16.9,45,13.7,0.0,967.9,90,13.1,227,Rahovec,10,20,4,2026
2026-04-20 11:00:00,18.2,39,14.4,0.0,967.8,71,16.4,239,Rahovec,11,20,4,2026
2026-04-20 12:00:00,19.0,35,15.0,0.1,967.4,75,16.4,240,Rahovec,12,20,4,2026
2026-04-20 13:00:00,17.4,49,13.9,0.7,967.3,95,20.9,237,Rahovec,13,20,4,2026
2026-04-20 14:00:00,16.8,56,14.3,0.7,967.3,80,13.5,232,Rahovec,14,20,4,2026
2026-04-20 15:00:00,18.8,43,15.2,0.0,966.7,47,17.4,225,Rahovec,15,20,4,2026
2026-04-20 16:00:00,17.5,47,14.0,0.0,966.1,60,18.0,223,Rahovec,16,20,4,2026
2026-04-20 17:00:00,17.8,49,14.9,0.0,965.7,36,14.7,230,Rahovec,17,20,4,2026
2026-04-20 18:00:00,17.1,50,14.3,0.0,965.7,48,13.5,222,Rahovec,18,20,4,2026
2026-04-20 19:00:00,14.8,62,13.1,0.0,965.6,53,7.5,143,Rahovec,19,20,4,2026
2026-04-20 20:00:00,13.1,76,12.2,0.0,965.5,20,4.6,121,Rahovec,20,20,4,2026
2026-04-20 21:00:00,12.4,80,11.2,0.0,965.7,23,5.8,178,Rahovec,21,20,4,2026
2026-04-20 22:00:00,11.8,79,10.6,0.0,966.1,6,5.1,234,Rahovec,22,20,4,2026
2026-04-20 23:00:00,11.1,83,9.9,0.0,966.0,13,4.8,255,Rahovec,23,20,4,2026
2026-04-21 00:00:00,10.6,86,9.5,0.0,966.4,30,4.7,310,Rahovec,0,21,4,2026
2026-04-21 01:00:00,9.9,89,8.7,0.0,966.7,20,4.9,321,Rahovec,1,21,4,2026
2026-04-21 02:00:00,9.8,92,8.7,0.5,966.4,32,4.5,337,Rahovec,2,21,4,2026
2026-04-21 03:00:00,9.4,93,8.7,0.0,966.1,57,2.0,153,Rahovec,3,21,4,2026
2026-04-21 04:00:00,9.1,93,8.0,0.5,966.0,98,4.7,238,Rahovec,4,21,4,2026
2026-04-21 05:00:00,8.9,95,7.5,0.8,965.8,100,6.5,284,Rahovec,5,21,4,2026
2026-04-21 06:00:00,8.9,96,7.6,2.1,965.8,100,6.1,326,Rahovec,6,21,4,2026
2026-04-21 07:00:00,9.1,98,8.2,4.3,965.9,100,3.2,273,Rahovec,7,21,4,2026
2026-04-21 08:00:00,8.9,97,7.6,5.2,966.9,100,5.4,159,Rahovec,8,21,4,2026
2026-04-21 09:00:00,9.6,93,8.6,0.5,967.1,100,4.0,148,Rahovec,9,21,4,2026
2026-04-21 10:00:00,9.6,92,8.1,1.5,967.4,100,6.6,49,Rahovec,10,21,4,2026
2026-04-21 11:00:00,9.8,82,6.9,0.8,967.5,100,13.7,38,Rahovec,11,21,4,2026
2026-04-21 12:00:00,11.4,68,8.7,0.2,967.6,100,10.8,42,Rahovec,12,21,4,2026
2026-04-21 13:00:00,12.1,62,9.5,0.1,967.4,100,9.0,33,Rahovec,13,21,4,2026
2026-04-21 14:00:00,9.9,66,7.1,0.1,968.4,100,10.0,57,Rahovec,14,21,4,2026
2026-04-21 15:00:00,10.2,66,7.8,1.8,967.8,100,7.0,87,Rahovec,15,21,4,2026
2026-04-21 16:00:00,10.1,71,7.9,0.3,967.7,100,6.3,143,Rahovec,16,21,4,2026
2026-04-21 17:00:00,9.6,81,7.5,0.2,967.4,99,8.1,177,Rahovec,17,21,4,2026
2026-04-21 18:00:00,8.9,87,7.3,0.2,967.4,100,5.8,196,Rahovec,18,21,4,2026
2026-04-21 19:00:00,8.4,95,7.1,0.5,967.2,100,4.1,218,Rahovec,19,21,4,2026
2026-04-21 20:00:00,7.3,97,6.3,0.3,968.3,100,2.0,243,Rahovec,20,21,4,2026
2026-04-21 21:00:00,7.3,96,5.9,0.0,968.5,100,4.0,265,Rahovec,21,21,4,2026
2026-04-21 22:00:00,7.2,99,5.0,0.2,968.3,100,9.4,320,Rahovec,22,21,4,2026
2026-04-21 23:00:00,6.9,99,4.8,0.7,968.5,100,8.9,318,Rahovec,23,21,4,2026
2026-04-22 00:00:00,6.9,98,5.2,1.6,968.6,100,5.9,288,Rahovec,0,22,4,2026
2026-04-22 01:00:00,6.8,99,5.3,1.6,968.6,78,4.2,282,Rahovec,1,22,4,2026
2026-04-22 02:00:00,7.3,94,6.2,0.1,968.6,99,2.1,38,Rahovec,2,22,4,2026
2026-04-22 03:00:00,6.9,96,5.5,0.0,968.6,100,3.9,313,Rahovec,3,22,4,2026
2026-04-22 04:00:00,6.8,98,5.0,0.0,968.5,100,5.9,333,Rahovec,4,22,4,2026
2026-04-22 05:00:00,6.7,97,4.9,0.0,968.3,94,5.7,349,Rahovec,5,22,4,2026
2026-04-22 06:00:00,6.4,98,4.9,0.0,968.3,45,3.6,351,Rahovec,6,22,4,2026
2026-04-22 07:00:00,6.9,94,5.1,0.0,968.4,33,6.0,9,Rahovec,7,22,4,2026
2026-04-22 08:00:00,8.3,84,6.4,0.0,969.1,87,5.6,59,Rahovec,8,22,4,2026
2026-04-22 09:00:00,9.6,71,6.9,0.0,969.6,98,9.4,47,Rahovec,9,22,4,2026
2026-04-22 10:00:00,10.6,61,7.2,0.0,969.5,89,13.0,48,Rahovec,10,22,4,2026
2026-04-22 11:00:00,12.1,51,8.7,0.0,969.4,100,12.0,53,Rahovec,11,22,4,2026
2026-04-22 12:00:00,12.7,49,9.2,0.0,968.9,100,11.7,56,Rahovec,12,22,4,2026
2026-04-22 13:00:00,13.0,48,9.7,0.1,968.5,100,11.7,59,Rahovec,13,22,4,2026
2026-04-22 14:00:00,12.1,50,8.7,0.0,968.8,100,10.3,65,Rahovec,14,22,4,2026
2026-04-22 15:00:00,12.6,46,9.3,0.0,968.2,100,9.8,60,Rahovec,15,22,4,2026
2026-04-22 16:00:00,12.2,47,8.7,0.0,968.0,100,11.2,50,Rahovec,16,22,4,2026
2026-04-22 17:00:00,11.1,55,7.6,0.3,968.2,100,12.7,31,Rahovec,17,22,4,2026
2026-04-22 18:00:00,9.4,70,5.9,0.7,968.6,100,14.5,17,Rahovec,18,22,4,2026
2026-04-22 19:00:00,7.9,88,5.8,0.7,968.5,100,8.1,31,Rahovec,19,22,4,2026
2026-04-22 20:00:00,8.1,82,5.8,0.3,969.0,100,7.5,316,Rahovec,20,22,4,2026
2026-04-22 21:00:00,7.0,90,4.7,0.1,970.1,100,8.3,304,Rahovec,21,22,4,2026
2026-04-22 22:00:00,6.9,90,5.2,0.0,970.5,100,3.8,360,Rahovec,22,22,4,2026
2026-04-22 23:00:00,7.1,79,5.3,0.0,971.1,100,2.2,76,Rahovec,23,22,4,2026
2026-04-23 00:00:00,7.1,73,5.1,0.0,971.1,100,1.9,124,Rahovec,0,23,4,2026
2026-04-23 01:00:00,6.7,76,4.8,0.0,971.0,100,1.7,122,Rahovec,1,23,4,2026
2026-04-23 02:00:00,6.3,95,4.8,0.0,970.9,36,3.4,87,Rahovec,2,23,4,2026
2026-04-23 03:00:00,4.6,92,2.6,0.0,970.7,70,3.4,74,Rahovec,3,23,4,2026
2026-04-23 04:00:00,4.0,87,1.6,0.0,970.7,22,3.5,66,Rahovec,4,23,4,2026
2026-04-23 05:00:00,2.8,85,0.2,0.0,970.6,9,4.0,72,Rahovec,5,23,4,2026
2026-04-23 06:00:00,2.2,86,-0.6,0.0,970.7,15,4.4,71,Rahovec,6,23,4,2026
2026-04-23 07:00:00,4.2,86,1.6,0.0,971.5,14,5.5,77,Rahovec,7,23,4,2026
2026-04-23 08:00:00,6.5,80,4.9,0.0,972.1,6,0.5,45,Rahovec,8,23,4,2026
2026-04-23 09:00:00,9.1,62,7.0,0.1,972.3,15,2.3,67,Rahovec,9,23,4,2026
2026-04-23 10:00:00,11.1,44,8.4,0.2,972.0,30,6.1,34,Rahovec,10,23,4,2026
2026-04-23 11:00:00,13.1,34,10.1,0.0,971.5,50,11.0,28,Rahovec,11,23,4,2026
2026-04-23 12:00:00,14.1,31,11.2,0.0,970.8,68,12.1,32,Rahovec,12,23,4,2026
2026-04-23 13:00:00,14.7,28,11.4,0.0,970.0,96,12.4,31,Rahovec,13,23,4,2026
2026-04-23 14:00:00,14.6,28,11.0,0.0,969.3,74,9.1,25,Rahovec,14,23,4,2026
2026-04-23 15:00:00,14.8,27,10.7,0.0,968.7,52,9.3,8,Rahovec,15,23,4,2026
2026-04-23 16:00:00,15.7,25,11.6,0.0,967.8,35,9.7,359,Rahovec,16,23,4,2026
2026-04-23 17:00:00,15.9,23,11.6,0.0,967.1,64,9.7,16,Rahovec,17,23,4,2026
2026-04-23 18:00:00,14.9,28,10.9,0.0,967.1,40,9.1,60,Rahovec,18,23,4,2026
2026-04-23 19:00:00,11.6,46,8.8,0.0,967.1,23,4.5,83,Rahovec,19,23,4,2026
2026-04-23 20:00:00,10.5,46,8.1,0.0,967.4,12,1.1,72,Rahovec,20,23,4,2026
2026-04-23 21:00:00,9.3,51,6.6,0.0,968.2,8,3.7,76,Rahovec,21,23,4,2026
2026-04-23 22:00:00,7.7,56,4.6,0.0,968.6,0,5.8,85,Rahovec,22,23,4,2026
2026-04-23 23:00:00,6.8,59,3.8,0.0,968.9,0,5.4,94,Rahovec,23,23,4,2026
2026-04-24 00:00:00,6.2,64,3.8,0.0,969.1,0,1.5,76,Rahovec,0,24,4,2026
2026-04-24 01:00:00,5.4,68,3.2,0.0,969.1,91,0.8,45,Rahovec,1,24,4,2026
2026-04-24 02:00:00,5.2,70,3.1,0.0,969.0,91,0.4,333,Rahovec,2,24,4,2026
2026-04-24 03:00:00,4.8,69,2.5,0.0,968.9,81,1.1,9,Rahovec,3,24,4,2026
2026-04-24 04:00:00,4.5,68,2.0,0.0,968.8,55,1.5,21,Rahovec,4,24,4,2026
2026-04-24 05:00:00,4.2,68,1.7,0.0,968.6,21,1.3,16,Rahovec,5,24,4,2026
2026-04-24 06:00:00,3.9,69,1.4,0.0,968.6,95,0.9,349,Rahovec,6,24,4,2026
2026-04-24 07:00:00,5.5,62,2.8,0.0,969.0,95,3.1,339,Rahovec,7,24,4,2026
2026-04-24 08:00:00,7.1,64,4.9,0.0,969.6,99,1.0,239,Rahovec,8,24,4,2026
2026-04-24 09:00:00,10.2,53,8.0,0.0,970.1,100,1.9,158,Rahovec,9,24,4,2026
2026-04-24 10:00:00,12.1,48,9.7,0.0,970.3,5,3.4,164,Rahovec,10,24,4,2026
2026-04-24 11:00:00,14.3,42,13.0,0.0,969.8,0,5.2,176,Rahovec,11,24,4,2026
2026-04-24 12:00:00,15.8,38,15.8,0.0,969.5,2,1.2,153,Rahovec,12,24,4,2026
2026-04-24 13:00:00,17.5,32,17.2,0.0,968.9,57,2.4,36,Rahovec,13,24,4,2026
2026-04-24 14:00:00,19.2,26,17.9,0.0,968.0,55,3.8,3,Rahovec,14,24,4,2026
2026-04-24 15:00:00,20.0,24,17.8,0.0,967.3,71,6.6,45,Rahovec,15,24,4,2026
2026-04-24 16:00:00,18.7,30,15.8,0.0,967.1,6,7.4,103,Rahovec,16,24,4,2026
2026-04-24 17:00:00,18.1,36,15.5,0.0,967.0,6,7.0,125,Rahovec,17,24,4,2026
2026-04-24 18:00:00,17.5,41,15.5,0.0,966.7,4,4.4,125,Rahovec,18,24,4,2026
2026-04-24 19:00:00,14.7,61,13.6,0.0,966.8,5,2.8,63,Rahovec,19,24,4,2026
2026-04-24 20:00:00,12.6,59,10.5,0.0,966.9,1,6.3,59,Rahovec,20,24,4,2026
2026-04-24 21:00:00,12.8,51,9.8,0.0,967.9,0,9.2,73,Rahovec,21,24,4,2026
2026-04-24 22:00:00,10.6,60,8.2,0.0,968.2,0,5.9,67,Rahovec,22,24,4,2026
2026-04-24 23:00:00,9.5,65,7.6,0.0,968.6,0,2.8,11,Rahovec,23,24,4,2026
2026-04-25 00:00:00,8.6,68,6.4,0.0,968.9,0,3.3,354,Rahovec,0,25,4,2026
2026-04-25 01:00:00,7.8,70,5.8,0.0,968.9,0,2.5,352,Rahovec,1,25,4,2026
2026-04-25 02:00:00,7.7,71,5.9,0.0,969.2,0,0.7,360,Rahovec,2,25,4,2026
2026-04-25 03:00:00,6.6,76,4.6,0.0,969.1,0,2.2,360,Rahovec,3,25,4,2026
2026-04-25 04:00:00,5.9,80,3.8,0.0,969.1,0,3.4,354,Rahovec,4,25,4,2026
2026-04-25 05:00:00,5.6,82,3.4,0.0,969.1,0,3.3,347,Rahovec,5,25,4,2026
2026-04-25 06:00:00,5.7,80,3.8,0.0,969.4,0,1.7,319,Rahovec,6,25,4,2026
2026-04-25 07:00:00,7.7,73,5.7,0.0,970.0,6,2.9,292,Rahovec,7,25,4,2026
2026-04-25 08:00:00,9.4,68,7.5,0.0,971.1,13,2.9,240,Rahovec,8,25,4,2026
2026-04-25 09:00:00,12.4,58,10.7,0.0,971.5,0,2.4,253,Rahovec,9,25,4,2026
2026-04-25 10:00:00,15.0,50,13.8,0.0,971.6,0,2.3,225,Rahovec,10,25,4,2026
2026-04-25 11:00:00,16.8,43,16.6,0.0,971.4,16,1.5,194,Rahovec,11,25,4,2026
2026-04-25 12:00:00,18.1,38,18.6,0.0,971.0,16,1.1,189,Rahovec,12,25,4,2026
2026-04-25 13:00:00,19.1,35,19.7,0.0,970.3,7,1.5,173,Rahovec,13,25,4,2026
2026-04-25 14:00:00,20.2,30,20.0,0.0,969.3,24,3.2,146,Rahovec,14,25,4,2026
2026-04-25 15:00:00,21.0,29,19.9,0.0,968.6,48,5.5,144,Rahovec,15,25,4,2026
2026-04-25 16:00:00,21.1,29,19.0,0.0,967.9,36,6.5,141,Rahovec,16,25,4,2026
2026-04-25 17:00:00,20.8,30,17.9,0.0,967.6,59,8.0,146,Rahovec,17,25,4,2026
2026-04-25 18:00:00,19.5,34,16.8,0.0,967.5,39,7.7,162,Rahovec,18,25,4,2026
2026-04-25 19:00:00,16.3,52,14.8,0.0,967.3,1,4.0,210,Rahovec,19,25,4,2026
2026-04-25 20:00:00,15.6,51,14.5,0.0,967.0,0,0.3,315,Rahovec,20,25,4,2026
2026-04-25 21:00:00,15.1,48,13.7,0.0,967.5,0,0.0,270,Rahovec,21,25,4,2026
2026-04-25 22:00:00,13.5,52,12.0,0.0,967.6,0,0.6,56,Rahovec,22,25,4,2026
2026-04-25 23:00:00,12.2,56,10.7,0.0,967.6,0,0.4,27,Rahovec,23,25,4,2026
2026-04-26 00:00:00,11.2,60,9.6,0.0,967.8,0,0.9,307,Rahovec,0,26,4,2026
2026-04-26 01:00:00,10.6,64,9.1,0.0,967.8,0,0.6,214,Rahovec,1,26,4,2026
2026-04-26 02:00:00,9.2,65,7.5,0.0,968.0,0,0.9,191,Rahovec,2,26,4,2026
2026-04-26 03:00:00,8.3,67,6.6,0.0,967.8,0,0.3,225,Rahovec,3,26,4,2026
2026-04-26 04:00:00,7.6,70,5.7,0.0,967.7,0,0.6,326,Rahovec,4,26,4,2026
2026-04-26 05:00:00,6.9,73,5.1,0.0,967.8,0,0.8,333,Rahovec,5,26,4,2026
2026-04-26 06:00:00,6.6,75,4.6,0.0,968.0,0,1.8,349,Rahovec,6,26,4,2026
2026-04-26 07:00:00,8.4,68,6.3,0.0,968.8,0,3.3,347,Rahovec,7,26,4,2026
2026-04-26 08:00:00,10.5,64,9.0,0.0,969.9,0,0.3,225,Rahovec,8,26,4,2026
2026-04-26 09:00:00,13.9,49,12.2,0.0,970.2,0,1.1,108,Rahovec,9,26,4,2026
2026-04-26 10:00:00,16.7,43,15.4,0.0,970.4,0,2.7,148,Rahovec,10,26,4,2026
2026-04-26 11:00:00,19.0,40,18.6,0.0,970.6,0,3.9,152,Rahovec,11,26,4,2026
2026-04-26 12:00:00,20.9,37,21.1,0.0,970.9,0,4.7,152,Rahovec,12,26,4,2026
2026-04-26 13:00:00,22.2,30,22.6,0.0,970.7,1,3.2,133,Rahovec,13,26,4,2026
2026-04-26 14:00:00,23.5,23,23.4,0.0,969.7,2,1.8,354,Rahovec,14,26,4,2026
2026-04-26 15:00:00,24.1,21,23.4,0.0,969.3,24,1.0,45,Rahovec,15,26,4,2026
2026-04-26 16:00:00,24.1,21,22.3,0.0,968.9,18,0.4,207,Rahovec,16,26,4,2026
2026-04-26 17:00:00,23.4,24,20.5,0.0,969.0,9,7.7,90,Rahovec,17,26,4,2026
2026-04-26 18:00:00,21.8,31,19.0,0.0,969.4,13,8.8,75,Rahovec,18,26,4,2026
2026-04-26 19:00:00,20.1,32,16.8,0.0,969.8,9,11.3,59,Rahovec,19,26,4,2026
2026-04-26 20:00:00,18.2,36,14.3,0.0,970.1,2,15.9,68,Rahovec,20,26,4,2026
2026-04-26 21:00:00,17.0,37,12.7,0.0,971.3,1,17.0,75,Rahovec,21,26,4,2026
2026-04-26 22:00:00,15.6,38,11.8,0.0,972.0,0,12.6,79,Rahovec,22,26,4,2026
2026-04-26 23:00:00,14.4,39,10.9,0.0,972.8,0,9.9,90,Rahovec,23,26,4,2026
2026-04-27 00:00:00,13.1,40,9.8,0.0,973.3,0,8.3,92,Rahovec,0,27,4,2026
2026-04-27 01:00:00,11.7,44,8.5,0.0,973.3,0,6.7,81,Rahovec,1,27,4,2026
2026-04-27 02:00:00,9.6,56,6.9,0.0,973.5,0,5.9,52,Rahovec,2,27,4,2026
2026-04-27 03:00:00,9.4,56,6.9,0.0,973.6,0,4.4,30,Rahovec,3,27,4,2026
2026-04-27 04:00:00,8.9,56,6.3,0.0,973.6,0,3.6,357,Rahovec,4,27,4,2026
2026-04-27 05:00:00,8.2,57,5.6,0.0,973.5,0,4.2,353,Rahovec,5,27,4,2026
2026-04-27 06:00:00,7.8,60,5.1,0.0,973.8,0,4.4,353,Rahovec,6,27,4,2026
2026-04-27 07:00:00,9.9,54,7.1,0.0,974.9,0,5.9,348,Rahovec,7,27,4,2026
2026-04-27 08:00:00,11.9,46,9.4,0.0,975.9,0,3.3,324,Rahovec,8,27,4,2026
2026-04-27 09:00:00,14.5,36,11.9,0.0,975.9,0,2.4,343,Rahovec,9,27,4,2026
2026-04-27 10:00:00,16.3,30,14.2,0.0,975.7,0,2.7,82,Rahovec,10,27,4,2026
2026-04-27 11:00:00,17.8,27,16.4,0.0,975.4,24,3.7,104,Rahovec,11,27,4,2026
2026-04-27 12:00:00,19.0,25,18.3,0.0,974.9,13,3.8,107,Rahovec,12,27,4,2026
2026-04-27 13:00:00,20.2,23,19.7,0.0,974.2,0,3.1,100,Rahovec,13,27,4,2026
2026-04-27 14:00:00,21.5,20,20.1,0.0,973.1,0,6.7,54,Rahovec,14,27,4,2026
2026-04-27 15:00:00,22.2,18,20.4,0.0,972.4,26,5.7,72,Rahovec,15,27,4,2026
2026-04-27 16:00:00,22.2,17,19.5,0.0,971.6,6,5.6,92,Rahovec,16,27,4,2026
2026-04-27 17:00:00,21.8,17,18.1,0.0,971.1,14,6.6,111,Rahovec,17,27,4,2026
2026-04-27 18:00:00,20.9,19,17.2,0.0,970.9,16,7.1,117,Rahovec,18,27,4,2026
2026-04-27 19:00:00,18.2,37,16.5,0.0,970.6,99,1.3,82,Rahovec,19,27,4,2026
2026-04-27 20:00:00,16.2,29,13.3,0.0,970.3,95,3.8,360,Rahovec,20,27,4,2026
2026-04-27 21:00:00,15.6,29,12.5,0.0,971.1,2,4.8,11,Rahovec,21,27,4,2026
2026-04-27 22:00:00,13.5,36,10.5,0.0,971.1,0,4.7,351,Rahovec,22,27,4,2026
2026-04-27 23:00:00,12.2,40,9.3,0.0,971.0,0,5.0,345,Rahovec,23,27,4,2026
2026-04-28 00:00:00,11.5,45,9.0,0.0,971.0,0,2.5,352,Rahovec,0,28,4,2026
2026-04-28 01:00:00,10.8,47,8.6,0.0,970.9,0,0.5,360,Rahovec,1,28,4,2026
2026-04-28 02:00:00,10.2,51,8.1,0.0,971.1,0,0.9,233,Rahovec,2,28,4,2026
2026-04-28 03:00:00,9.6,53,7.4,0.0,970.9,0,0.8,225,Rahovec,3,28,4,2026
2026-04-28 04:00:00,8.9,56,6.8,0.0,970.7,0,0.5,225,Rahovec,4,28,4,2026
2026-04-28 05:00:00,8.6,57,6.4,0.0,970.5,0,0.7,270,Rahovec,5,28,4,2026
2026-04-28 06:00:00,8.6,58,6.4,0.0,970.5,0,1.0,248,Rahovec,6,28,4,2026
2026-04-28 07:00:00,10.4,51,7.9,0.0,971.2,0,3.4,254,Rahovec,7,28,4,2026
2026-04-28 08:00:00,11.8,49,9.5,0.0,971.9,3,3.0,253,Rahovec,8,28,4,2026
2026-04-28 09:00:00,14.1,43,11.9,0.0,972.1,6,2.5,249,Rahovec,9,28,4,2026
2026-04-28 10:00:00,16.5,37,14.9,0.0,972.1,5,2.4,222,Rahovec,10,28,4,2026
2026-04-28 11:00:00,18.6,33,18.0,0.0,972.0,15,2.0,190,Rahovec,11,28,4,2026
2026-04-28 12:00:00,20.5,29,20.4,0.0,971.6,20,2.0,170,Rahovec,12,28,4,2026
2026-04-28 13:00:00,21.8,26,21.8,0.0,970.9,15,2.7,157,Rahovec,13,28,4,2026
2026-04-28 14:00:00,23.0,24,22.9,0.0,970.1,23,2.2,99,Rahovec,14,28,4,2026
2026-04-28 15:00:00,24.0,22,22.7,0.0,969.5,59,4.8,132,Rahovec,15,28,4,2026
2026-04-28 16:00:00,23.8,23,21.4,0.0,968.9,87,6.4,135,Rahovec,16,28,4,2026
2026-04-28 17:00:00,22.4,28,19.1,0.0,968.5,19,11.3,138,Rahovec,17,28,4,2026
2026-04-28 18:00:00,21.0,32,18.6,0.0,968.3,13,6.6,139,Rahovec,18,28,4,2026
2026-04-28 19:00:00,19.0,51,18.4,0.0,968.4,34,1.5,166,Rahovec,19,28,4,2026
2026-04-28 20:00:00,17.8,44,16.4,0.0,968.5,66,1.7,41,Rahovec,20,28,4,2026
2026-04-28 21:00:00,17.0,50,15.0,0.1,969.4,56,7.6,59,Rahovec,21,28,4,2026
2026-04-28 22:00:00,16.5,49,14.9,0.0,969.6,34,3.4,74,Rahovec,22,28,4,2026
2026-04-28 23:00:00,15.8,50,14.2,0.0,969.8,26,2.3,309,Rahovec,23,28,4,2026
2026-04-29 00:00:00,13.9,54,12.2,0.0,970.1,13,3.6,315,Rahovec,0,29,4,2026
2026-04-29 01:00:00,12.7,57,11.0,0.0,970.1,0,2.4,324,Rahovec,1,29,4,2026
2026-04-29 02:00:00,11.1,65,9.5,0.0,969.8,1,1.5,216,Rahovec,2,29,4,2026
2026-04-29 03:00:00,9.9,73,8.6,0.0,969.4,0,0.8,225,Rahovec,3,29,4,2026
2026-04-29 04:00:00,9.1,77,7.8,0.0,969.3,1,1.0,301,Rahovec,4,29,4,2026
2026-04-29 05:00:00,8.6,79,7.2,0.0,969.3,4,1.8,276,Rahovec,5,29,4,2026
2026-04-29 06:00:00,8.6,80,7.2,0.0,969.7,41,2.3,274,Rahovec,6,29,4,2026
2026-04-29 07:00:00,10.9,71,9.2,0.0,970.6,86,4.8,281,Rahovec,7,29,4,2026
2026-04-29 08:00:00,13.1,63,11.6,0.0,971.7,81,3.7,259,Rahovec,8,29,4,2026
2026-04-29 09:00:00,15.4,54,14.0,0.0,971.7,89,3.4,245,Rahovec,9,29,4,2026
2026-04-29 10:00:00,17.5,47,16.6,0.0,971.7,99,2.7,200,Rahovec,10,29,4,2026
2026-04-29 11:00:00,19.4,42,19.3,0.0,971.4,43,3.1,170,Rahovec,11,29,4,2026
2026-04-29 12:00:00,20.9,39,20.8,0.0,970.9,76,5.1,148,Rahovec,12,29,4,2026
2026-04-29 13:00:00,22.0,37,22.3,0.0,970.3,100,3.9,158,Rahovec,13,29,4,2026
2026-04-29 14:00:00,22.5,29,21.5,0.0,969.7,88,5.7,167,Rahovec,14,29,4,2026
2026-04-29 15:00:00,23.3,29,21.2,0.0,969.2,84,8.8,165,Rahovec,15,29,4,2026
2026-04-29 16:00:00,23.0,31,20.4,0.0,968.7,99,9.6,189,Rahovec,16,29,4,2026
2026-04-29 17:00:00,21.4,36,19.2,0.0,968.7,93,8.0,230,Rahovec,17,29,4,2026
2026-04-29 18:00:00,18.0,52,15.7,0.1,968.7,100,12.0,60,Rahovec,18,29,4,2026
2026-04-29 19:00:00,14.9,72,13.9,0.6,968.9,89,7.0,55,Rahovec,19,29,4,2026
2026-04-29 20:00:00,14.2,80,13.7,0.5,970.0,85,4.9,96,Rahovec,20,29,4,2026
2026-04-29 21:00:00,13.9,59,11.1,0.0,970.7,65,12.1,41,Rahovec,21,29,4,2026
2026-04-29 22:00:00,12.4,56,9.8,0.1,971.4,99,8.6,49,Rahovec,22,29,4,2026
2026-04-29 23:00:00,11.3,60,8.6,0.0,971.6,79,8.4,42,Rahovec,23,29,4,2026
2026-04-30 00:00:00,10.7,62,7.7,0.0,971.9,29,10.9,56,Rahovec,0,30,4,2026
2026-04-30 01:00:00,9.4,66,6.7,0.0,972.4,54,8.4,55,Rahovec,1,30,4,2026
2026-04-30 02:00:00,9.0,67,5.8,0.0,972.7,78,11.0,62,Rahovec,2,30,4,2026
2026-04-30 03:00:00,8.8,69,5.8,0.0,972.6,86,10.1,65,Rahovec,3,30,4,2026
2026-04-30 04:00:00,8.6,70,5.7,0.0,972.6,92,8.9,61,Rahovec,4,30,4,2026
2026-04-30 05:00:00,8.2,71,5.4,0.0,972.8,68,8.7,56,Rahovec,5,30,4,2026
2026-04-30 06:00:00,8.3,71,5.4,0.0,972.9,79,9.0,59,Rahovec,6,30,4,2026
